milutina milankoviĆa,,obrenovac,zabreŽje,zabreŽje,
milutina milankoviĆa,,sopot,popoviĆ,popoviĆ,
milutina milankoviĆa,,surČin,surČin,surČin,
milutina milankoviĆa,proleterskih brigada,mladenovac,mladenovac (selo),mladenovac (selo),2006/004
milutina milankoviĆa,proleterskih brigada,mladenovac,mladenovac (varoŠ),mladenovac (varoŠ),2006/004
milutina milankoviĆa,treĆi bulevar,novi beograd,beograd,bg-n beograd,2006/012
milutina miljkoviĆa 1 prilaz,,voŽdovac,beograd,bg-jajinci,
milutina miljkoviĆa,,voŽdovac,beograd,bg-jajinci,
milutina paunoviĆa,,voŽdovac,beograd,bg-kumodraŽ,2018/119
milutina peroviĆa,,voŽdovac,ripanj,ripanj,2018/119
milutina petrova,,voŽdovac,beli potok,beli potok,2018/119
milutina saviĆa garaŠanina,,barajevo,guncati,guncati,2019/067
milutina sremČeviĆa,,surČin,beČmen,beČmen,
milutina stanimiroviĆa-miĆe,,barajevo,baĆevac,baĆevac,
milutina stanojeviĆa,,zvezdara,beograd,bg-m m lug,2018/119
milutina stefanoviĆa,,zvezdara,beograd,bg-m m lug,2018/119
milutina uskokoviĆa,,zvezdara,beograd,beograd,
milutina   milankoviĆa,,grocka,kaluĐerica,kaludjerica,2018/119
milutinova,kosovsko-vraniČka,Čukarica,sremČica,sremČica,2006/024
milutinoviĆeva,,obrenovac,poljane,poljane,
milЈka tanasijeviĆa,,palilula,borČa,borČa,2019/013
mine karadŽiĆ,,barajevo,baĆevac,baĆevac,2019/067
mine karadŽiĆ,,mladenovac,markovac,markovac,
mine karadŽiĆ,,obrenovac,stubline,stubline,
mine karadŽiĆ,,rakovica,beograd,beograd,
mine karadŽiĆ,,sopot,ralja,ralja,
mine vukomanoviĆ,,zvezdara,beograd,beograd,
minje dediĆa,,mladenovac,meĐuluŽje,meĐuluŽje,
minje dediĆa,,zvezdara,beograd,bg-v m lug,2018/119
minje vojvodiĆa,,zemun,beograd,bg-zemun,
miodraga avramoviĆa,,Čukarica,beograd,bg-Železnik,2019/013
miodraga bulatoviĆa,,rakovica,beograd,beograd,2018/119
miodraga ibrovca,kruŽni put 7 desni prila,zvezdara,beograd,bg-v m lug,2005/008
miodraga iliĆa belog,,novi beograd,beograd,beograd,2019/066
miodraga iliĆa,,sopot,parcani,parcani,
miodraga jeriniĆa-kiĆana,,obrenovac,skela,skela,
miodraga joksiĆa,,barajevo,vraniĆ,vraniĆ,
miodraga lazareviĆa,,barajevo,boŽdarevac,boŽdarevac,2019/067
miodraga lazareviĆa,,Čukarica,umka,umka,
miodraga mihailoviĆa,,sopot,parcani,parcani,
miodraga mijiĆa,,obrenovac,skela,skela,
miodraga mijoviĆa-kanta,,zvezdara,beograd,bg-mirijevo,
miodraga mike ĐorĐeviĆa,,palilula,borČa,borČa,2019/013
miodraga miloŠeviĆa,,mladenovac,mala vrbica,mala vrbica,
miodraga mine tomiĆa,,sopot,ralja,ralja,
miodraga nikoliĆa,,barajevo,lisoviĆ,lisoviĆ,2019/067
miodraga nikoliĆa,vodovodska 11 deo,Čukarica,beograd,bg-Žarkovo,2012/017
miodraga pavloviĆa,,obrenovac,baljevac,baljevac,
miodraga pavloviĆa,,voŽdovac,beograd,beograd,2018/119
miodraga peŠiĆa,,grocka,leŠtane,leŠtane,
miodraga petroviĆa Čkalje,,grocka,kaluĐerica,kaludjerica,2018/119
miodraga petroviĆa Čkalje,,lazarevac,ŠopiĆ,ŠopiĆ,
miodraga petroviĆa Čkalje,,obrenovac,zveČka,zveČka,
miodraga petroviĆa Čkalje,,surČin,surČin,surČin,
miodraga petroviĆa Čkalje,milinka kuŠiĆa,zvezdara,beograd,beograd,2006/024
miodraga petroviĆa,braĆe mariĆ ulica 8,palilula,beograd,bg-krnjaČa,2007/019
miodraga petroviĆa,trnjak,mladenovac,granice,granice,2013/033
miodraga popoviĆa,,Čukarica,ostruŽnica,ostruŽnica,
miodraga protiĆa,,obrenovac,stubline,stubline,
miodraga protiĆa,,obrenovac,veliko polje,veliko polje,
miodraga protiĆa,,zvezdara,beograd,bg-mirijevo,2018/119
miodraga ristoviĆa-mije,,barajevo,barajevo,barajevo,
miodraga stojanoviĆa,,sopot,popoviĆ,popoviĆ,
miodraga todoroviĆa,,barajevo,vraniĆ,vraniĆ,
miodraga uroŠeviĆa,,obrenovac,misloĐin,misloĐin,
miodraga vasiljeviĆa,,barajevo,barajevo,barajevo,2019/067
miodraga vukoviĆa,,barajevo,barajevo,barajevo,
miodraga Živanova,,barajevo,barajevo,barajevo,2019/067
miodraga Živanova,,obrenovac,belo polje,belo polje,
miodraga Živanova,,voŽdovac,beograd,bg-kumodraŽ,2018/119
miomira deniĆa,,zvezdara,beograd,bg-v m lug,2018/119
miomira vukobratoviĆa,,zvezdara,beograd,bg-m m lug,2018/119
mioniČka ulica,,barajevo,beljina,beljina,2019/067
mioniČka,,grocka,vinČa,vinČa,
mioniČka,Žarka zrenjanina prilaz 5,palilula,borČa,borČa,2012/017
mira popare,,Čukarica,beograd,beograd,
mirČa aceva,,voŽdovac,beograd,beograd,
mirČe elijade,,palilula,ovČa,ovČa,2019/013
mire aleČkoviĆ,,barajevo,veliki borak,veliki borak,2019/067
mire aleČkoviĆ,,grocka,grocka,grocka,2018/119
mire aleČkoviĆ,,grocka,vrČin,vrČin,2018/119
mire aleČkoviĆ,,mladenovac,mladenovac (varoŠ),mladenovac (varoŠ),
mire aleČkoviĆ,,obrenovac,zveČka,zveČka,
mire aleČkoviĆ,,sopot,nemenikuĆe,nemenikuĆe,
mire aleČkoviĆ,radiofar ulica  6,surČin,surČin,surČin,2011/040
mire nikoliĆ,,Čukarica,ostruŽnica,ostruŽnica,
mire papiĆ,,zemun,beograd,bg-zemun,
mire sandiĆ,,Čukarica,ostruŽnica,ostruŽnica,
mire sandiĆ,,lazarevac,lazarevac,lazarevac,
mire stupice,,barajevo,arnajevo,arnajevo,2019/067
mire stupice,,mladenovac,jagnjilo,jagnjilo,
mire stupice,,sopot,mala ivanČa,mala ivanČa,
mire trailoviĆ,,mladenovac,granice,granice,2019/066
mire trailoviĆ,,sopot,ralja,ralja,
mire trailoviĆ,,surČin,surČin,surČin,
mirgorodska,slatina nova   12,palilula,borČa,borČa,2006/024
mirijevska 2 prilaz,,grocka,kaluĐerica,kaludjerica,
mirijevska,,grocka,kaluĐerica,kaludjerica,
mirijevska,,zvezdara,beograd,bg-m m lug,
mirijevski bulevar,,palilula,beograd,beograd,
mirijevski bulevar,,zvezdara,beograd,beograd,
mirijevski venac,,zvezdara,beograd,bg-mirijevo,
mirijevsko brdo,,palilula,beograd,beograd,
mirinaČka,nova 75,mladenovac,kovaČevac,kovaČevac,2005/027
mirjane kodŽiĆ,,zemun,beograd,bg-zemun,
mirka banjeviĆa,,zvezdara,beograd,bg-mirijevo,
mirka buloviĆa,,zemun,ugrinovci,ugrinovci,
mirka damjanoviĆa,,Čukarica,ostruŽnica,ostruŽnica,
mirka korolije,busije nova 29,zemun,ugrinovci,ugrinovci,2008/002
mirka koturoviĆa,,obrenovac,skela,skela,
mirka lukoviĆa,,zvezdara,beograd,beograd,
mirka milisavlЈeviĆa,,palilula,borČa,borČa,2019/013
mirka milojkoviĆa,,palilula,beograd,bg-viŠnjica,2019/013
mirka poŠtiĆa,,Čukarica,beograd,beograd,
mirka sandiĆa,,zvezdara,beograd,beograd,
mirkovaČka,mali zbeg nova 107,palilula,borČa,borČa,2009/042
mirkoviĆeva,,Čukarica,sremČica,sremČica,
mirkoviĆeva,,obrenovac,piroman,piroman,
mirna dolina,,grocka,brestovik,brestovik,
miroČka ulica,,barajevo,barajevo,barajevo,2019/067
miroČka,,lazarevac,Čibutkovica,Čibutkovica,
miroČka,,palilula,beograd,beograd,
miroČka,,surČin,beČmen,beČmen,2019/067
mirosaljci,,lazarevac,mirosaljci,mirosaljci,
mirosavljeva,,Čukarica,beograd,beograd,
mirosavljeviĆa kraj,,obrenovac,dren,dren (obrenovac),
miroslava antiĆa,,grocka,vinČa,vinČa,2018/119
miroslava antiĆa,,lazarevac,ŠopiĆ,ŠopiĆ,
miroslava antiĆa,,obrenovac,misloĐin,misloĐin,
miroslava antiĆa,altina nova 22,zemun,beograd,bg-zemun,2004/005
miroslava beloviĆa,,Čukarica,ostruŽnica,ostruŽnica,
miroslava bijeliĆa,,zemun,beograd,bg-zemun,
miroslava ČangaloviĆa,,barajevo,veliki borak,veliki borak,2019/067
miroslava ČangaloviĆa,,mladenovac,mladenovac (varoŠ),mladenovac (varoŠ),
miroslava ČangaloviĆa,,palilula,beograd,bg-krnjaČa,2019/013
miroslava ČobanoviĆa uČe,nova 15,surČin,petrovČiĆ,petrovČiĆ,2011/040
miroslava jovanoviĆa,,grocka,kaluĐerica,kaludjerica,
miroslava jovanoviĆa,,zvezdara,beograd,bg-mirijevo,
miroslava klaŠnje,,palilula,borČa,borČa,2019/013
miroslava krleŽe,,zvezdara,beograd,bg-mirijevo,
miroslava mike mikeroviĆa,,rakovica,beograd,beograd,
miroslava mikeroviĆa,,obrenovac,ratari,ratari,
miroslava pantiĆ,,voŽdovac,beli potok,beli potok,
miroslava pantiĆa,,obrenovac,misloĐin,misloĐin,
miroslava pavloviĆa,,Čukarica,sremČica,sremČica,
miroslava peŠiĆa,,grocka,leŠtane,leŠtane,
miroslava petroviĆa,,zemun,ugrinovci,ugrinovci,
miroslava popoviĆa,,surČin,surČin,surČin,
miroslava radivojeviĆa,,zemun,beograd,bg-zemun,
miroslava radojČiĆa,hvarska,palilula,beograd,beograd,2020/138
miroslava tirŠa,,zemun,beograd,bg-zemun,
miroslava veliČkoviĆa,,zemun,beograd,bg-zemun,
miroslave bobiĆ,,Čukarica,sremČica,sremČica,
mirovaČka,,palilula,beograd,bg-krnjaČa,
mirovaČka,goriČka 9 deo,Čukarica,sremČica,sremČica,2005/008
miruŠka,Školska 1 deo,Čukarica,sremČica,sremČica,2005/008
mis irbijeve,zage malivuk,zvezdara,beograd,beograd,2004/002
miŠarska ulica,,mladenovac,velika krsna,velika krsna,
miŠarska ulica,,sopot,stojnik,stojnik,
miŠarska,,grocka,leŠtane,leŠtane,2018/119
miŠarska,,grocka,vrČin,vrČin,
miŠarska,,lazarevac,lazarevac,lazarevac,
miŠarska,,obrenovac,skela,skela,
miŠarska,,surČin,surČin,surČin,
miŠarska,,vraČar,beograd,beograd,
miŠe blama,,mladenovac,mladenovac (varoŠ),mladenovac (varoŠ),
miŠe blama,,zvezdara,beograd,bg-m m lug,2018/119
miŠe dimitrijeviĆa,,zemun,beograd,bg-zemun,
miŠe popoviĆa,,novi beograd,beograd,beograd,2019/066
miŠe protiĆa,,sopot,sibnica,sibnica,
mise todoroviĆa 1 deo,,Čukarica,ruŠanj,ruŠanj,
mise todoroviĆa,,Čukarica,ruŠanj,ruŠanj,
miŠe vujiĆa,,palilula,beograd,beograd,
miŠe zariĆa,,rakovica,beograd,beograd,
miŠevica,,mladenovac,koraĆica,koraĆica,
miŠiĆeva,,obrenovac,broviĆ,broviĆ,
misije halijard,,voŽdovac,beograd,bg-jajinci,2018/119
miŠka jovanoviĆa,,voŽdovac,beograd,beograd,
miŠka kranjca,,rakovica,beograd,beograd,
misloÐin novo naselje,,obrenovac,misloĐin,mislodjin,
misloĐinska,,obrenovac,draŽevac,draŽevac,
misloĐinska,,obrenovac,jasenak,jasenak,
misloÐinska,milana miloŠeviĆa-selje,obrenovac,misloĐin,mislodjin,2007/042
mite binjiŠa,,surČin,surČin,surČin,
mite ceniĆa,,voŽdovac,beograd,beograd,
mite rakiĆa,,zvezdara,beograd,beograd,
mite ruŽiĆa,,lazarevac,trbuŠnica,trbuŠnica,
mite ruŽiĆa,,zvezdara,beograd,beograd,
mite stajiĆa,mali zbeg nova 201,palilula,borČa,borČa,2000/003
mite uČe,savska,surČin,surČin,surČin,2011/040
mitkov kladenac,,zvezdara,beograd,bg-v m lug,
mitra bakiĆa,,rakovica,beograd,beograd,
mitra kostiĆa,,voŽdovac,beograd,bg-kumodraŽ,2018/119
mitra radosavljeviĆa,,barajevo,vraniĆ,vraniĆ,
mitra trifunoviĆa-uČe,,palilula,borČa,borČa,
mitra vasiĆa,,Čukarica,sremČica,sremČica,
mitrofana hilandarca,,Čukarica,beograd,beograd,2019/013
mitropolita metodija,,mladenovac,koraĆica,koraĆica,
mitropolita mihaila,,obrenovac,mala moŠtanica,mala moŠtanica,
mitropolita mihaila,,rakovica,beograd,beograd,
mitropolita mojsija,,palilula,borČa,borČa,
mitropolita mraoviĆa,,obrenovac,misloĐin,misloĐin,
mitropolita mraoviĆa,alekse dejoviĆa,zvezdara,beograd,beograd,2004/002
mitropolita pavla nenadoviĆa,,voŽdovac,beograd,beograd,
mitropolita petra,,palilula,beograd,beograd,
mitropolita stratimiroviĆa,,voŽdovac,beograd,beograd,
mitrovaČka,,lazarevac,vrbovno,vrbovno,
mitrovaČka,,zemun,beograd,bg-batajnica,
mitrovdanska,,voŽdovac,beograd,beograd,
mitroviĆa put,,obrenovac,grabovac,grabovac,
mitroviĆa zaseok,,obrenovac,poljane,poljane,
mitroviĆev prolaz,,vraČar,beograd,beograd,
mlade bosne,,vraČar,beograd,beograd,
mlaĐe veselinoviĆa,,zemun,ugrinovci,ugrinovci,
mladena ĐuriČiĆa,,obrenovac,stubline,stubline,
mladena ĐuriČiĆa,nova 17,voŽdovac,zuce,zuce,2018/119
mladena josiĆa,braĆe mariĆ ulica 6,palilula,beograd,bg-krnjaČa,2007/019
mladena karamana,,palilula,borČa,borČa,
mladena majstoroviĆa,,barajevo,lisoviĆ,lisoviĆ,2019/067
mladena milovanoviĆa,,mladenovac,koraĆica,koraĆica,
mladena milovanoviĆa,,mladenovac,velika ivanČa,velika ivanČa,
mladena milovanoviĆa,,palilula,beograd,bg-krnjaČa,2019/013
mladena mitriĆa,,Čukarica,beograd,beograd,
mladena nedeljkoviĆa,,Čukarica,ostruŽnica,ostruŽnica,
mladena paunoviĆa,Šeste liČke divizije,barajevo,boŽdarevac,boŽdarevac,2015/049
mladena simiĆa,,sopot,mali poŽarevac,mali poŽarevac,
mladena srbinoviĆa,,palilula,borČa,borČa,2019/013
mladena stanojeviĆa,,barajevo,barajevo,barajevo,2019/067
mladena stanojeviĆa,,voŽdovac,beli potok,beli potok,2018/119
mladena stojanoviĆa,,savski venac,beograd,beograd,
mladena ŽujoviĆa,,obrenovac,konatice,konatice,
mladena ŽujoviĆa,,rakovica,beograd,beograd,
mladenovaČka,,Čukarica,beograd,bg-Žarkovo,
mladenovaČka,,grocka,vrČin,vrČin,
mladenovaČka,,mladenovac,dubona,dubona,
mladenovaČka,,mladenovac,ŠepŠin,ŠepŠin,
mladenovaČki gaj,,mladenovac,mladenovac (varoŠ),mladenovac (varoŠ,2019/066
mladenovaČki venac,,mladenovac,ameriĆ,ameriĆ,
mladenovaČki venac,,mladenovac,koraĆica,koraĆica,
mladenovaČki venac,,mladenovac,mala vrbica,mala vrbica,
mladenovaČkih junaka,,mladenovac,vlaŠka,vlaŠka,
mladenoviĆeva,,obrenovac,dren,dren,
mladi radnik,,lazarevac,junkovac,junkovac,
mladih gorana,,zemun,beograd,bg-batajnica,
mladog borca,,lazarevac,Županjac,Županjac,
mlakaČki potok,,grocka,vinČa,vinČa,
mlatiŠumina,,vraČar,beograd,beograd,
mlavska ulica,,mladenovac,velika krsna,velika krsna,
mlavska,,lazarevac,Čibutkovica,Čibutkovica,
mlavska,,obrenovac,poljane,poljane,
mlavska,,zvezdara,beograd,beograd,
mleČanska,Školska 1 prilaz,Čukarica,sremČica,sremČica,2005/008
mlinarska,,obrenovac,krtinska,krtinska,
mlinarska,,zvezdara,beograd,bg-m m lug,
mlinarska,mladena nikoliĆa,mladenovac,mladenovac (varoŠ),mladenovac (varoŠ),2008/001
mlinska ulica,,sopot,nemenikuĆe,nemenikuĆe,
mlinska,,Čukarica,velika moŠtanica,velika moŠtanica,
mlinska,,mladenovac,ŠepŠin,ŠepŠin,
mlinska,,surČin,surČin,surČin,
mlinska,,zemun,beograd,bg-batajnica,
moČarska,Školska 2 deo 1 prilaz,Čukarica,sremČica,sremČica,2005/008
mocartova,,zvezdara,beograd,bg-mirijevo,
modriČka,,palilula,borČa,borČa,
mohaČka,,obrenovac,skela,skela,
mohaČka,,palilula,borČa,borČa,2019/013
mojkovaČka ulica,,barajevo,vraniĆ,vraniĆ,2019/067
mojkovaČka,,Čukarica,beograd,bg-Žarkovo,
mojkovaČka,,lazarevac,stepojevac,stepojevac,
mojsija lazareviĆa,busije nova 22,zemun,ugrinovci,ugrinovci,2008/002
mojsija mojsiloviĆa,,obrenovac,trstenica,trstenica,
mojsija ŽarkoviĆa,,Čukarica,sremČica,sremČica,
mojsinje,,obrenovac,grabovac,grabovac,
mojstirska,Školska 2 deo,Čukarica,sremČica,sremČica,2005/008
mokranjČeva ulica,,barajevo,vraniĆ,vraniĆ,2019/067
mokranjČeva ulica,,sopot,ralja,ralja,
mokranjČeva,,savski venac,beograd,beograd,
mokranjČeva,,surČin,dobanovci,dobanovci,
mokri sebeŠ,,palilula,borČa,borČa,
mokrinska,,palilula,borČa,borČa,
mokrogorska,,palilula,borČa,borČa,
mokroluŠka,,grocka,kaluĐerica,kaludjerica,
mokroluŠka,,voŽdovac,beograd,beograd,
mokroluŠka,,zvezdara,beograd,bg-m m lug,
mokropoljska,,lazarevac,Županjac,Županjac,
molerova ulica,,mladenovac,meĐuluŽje,meĐuluŽje,
molerova ulica,,sopot,ralja,ralja,
molerova,,obrenovac,jasenak,jasenak,
molerova,,surČin,petrovČiĆ,petrovČiĆ,2019/067
molerova,,vraČar,beograd,beograd,
momaČka,,zvezdara,beograd,bg-m m lug,
momČila ČediĆa,palisadska,Čukarica,beograd,bg-Žarkovo,2016/090
momČila ÐukiĆa,,sopot,parcani,parcani,
momČila gavriĆa,,barajevo,barajevo,barajevo,2019/067
momČila gavriĆa,,lazarevac,vrbovno,vrbovno,
momČila jovanoviĆa,,barajevo,maniĆ,maniĆ,
momČila jovanoviĆa,,grocka,kaluĐerica,kaludjerica,
momČila joviČiĆa,,sopot,popoviĆ,popoviĆ,
momČila kalajdŽiĆa-muje,,obrenovac,obrenovac,obrenovac,
momČila kalajdŽiĆa-muje,,obrenovac,zveČka,zveČka,
momČila nastasijeviĆa,mali zbeg nova 206,palilula,borČa,borČa,2000/003
momČila radivojeviĆa,,zemun,beograd,bg-zemun,
momČila radovanoviĆa,,obrenovac,obrenovac,obrenovac,
momČila tapavice,vodovodska  4 deo,Čukarica,beograd,bg-Žarkovo,2012/017
momČila ŽivojinoviĆa,,mladenovac,mladenovac (varoŠ),mladenovac (varoŠ),
mome dimiĆa,,sopot,nemenikuĆe,nemenikuĆe,
mome dimiĆa,,zvezdara,beograd,bg-mirijevo,
mome kapora,,barajevo,barajevo,barajevo,2019/067
mome kapora,,grocka,kaluĐerica,kaludjerica,2018/119
mome kapora,,grocka,leŠtane,leŠtane,2018/119
mome kapora,,lazarevac,lazarevac,lazarevac,
mome kapora,,sopot,nemenikuĆe,nemenikuĆe,
mome kapora,,surČin,surČin,surČin,
mome kapora,,vraČar,beograd,beograd,
mome markoviĆa,,novi beograd,beograd,beograd,2019/066
mome stanojloviĆa,,rakovica,beograd,beograd,
momira korunoviĆa,pretok nova 303,palilula,borČa,borČa,2006/024
momira miloŠeviĆa,,sopot,guberevac,guberevac,
momira pucareviĆa,,surČin,progar,progar,
momira stankoviĆa,,sopot,sibnica,sibnica,
momira tomiĆa,,sopot,guberevac,guberevac,
monahinje jefimije,,surČin,surČin,surČin,
monahinje jefimije,nova  9,voŽdovac,zuce,zuce,2018/119
moraČko brdo,,Čukarica,umka,umka,
moraviČka,,grocka,vrČin,vrČin,2018/119
moraviČka,,voŽdovac,beograd,beograd,
moravska 1 deo,,Čukarica,ruŠanj,ruŠanj,
moravska 2 deo,,Čukarica,ruŠanj,ruŠanj,
moravska 3 deo,,Čukarica,ruŠanj,ruŠanj,
moravska ulica,,sopot,babe,babe,
moravska,,barajevo,barajevo,barajevo,2019/067
moravska,,Čukarica,ruŠanj,ruŠanj,
moravska,,grocka,boleČ,boleČ,2018/119
moravska,,grocka,kaluĐerica,kaludjerica,
moravska,,grocka,leŠtane,leŠtane,2018/119
moravska,,grocka,ritopek,ritopek,2018/119
moravska,,grocka,umČari,umČari,
moravska,,grocka,vinČa,vinČa,2018/119
moravska,,grocka,vrČin,vrČin,
moravska,,lazarevac,Čibutkovica,Čibutkovica,
moravska,,mladenovac,mladenovac (varoŠ),mladenovac (varoŠ),
moravska,,obrenovac,jasenak,jasenak,
moravska,,surČin,dobanovci,dobanovci,
moravska,,vraČar,beograd,beograd,
moravske divizije,nova 204,palilula,borČa,borČa,2006/024
morejska,slatina nova 1004,palilula,borČa,borČa,2006/024
morinjska,,zvezdara,beograd,bg-v m lug,
moriŠka,pretok nova 216,palilula,borČa,borČa,2006/024
mornarska,,zemun,beograd,bg-zemun,
moroviĆkih Šuma,busije nova  7,zemun,ugrinovci,ugrinovci,2008/002
moŠe pijade,,barajevo,meljak,meljak,
moŠe pijade,,Čukarica,velika moŠtanica,velika moŠtanica,
moŠe pijade,,grocka,brestovik,brestovik,
moŠe pijade,,grocka,grocka,grocka,
moŠe pijade,,grocka,kaluĐerica,kaludjerica,
moŠe pijade,,grocka,umČari,umČari,
moŠe pijade,,grocka,vinČa,vinČa,2018/119
moŠe pijade,,grocka,vrČin,vrČin,
moŠe pijade,,grocka,zaklopaČa,zaklopaČa,
moŠe pijade,,lazarevac,rudovci,rudovci,
moŠe pijade,,obrenovac,zabreŽje,zabreŽje,
moŠe pijade,,palilula,slanci,slanci,
moŠe pijade,,sopot,ralja,ralja,
mosorska,,voŽdovac,beograd,beograd,
moŠtaniČka,,Čukarica,rucka,rucka,
moŠtaniČka,,Čukarica,velika moŠtanica,velika moŠtanica,
moŠtaniČka,,Čukarica,velika moŠtanica,velika moŠtanica,2019/056
moŠtaniČka,,obrenovac,mala moŠtanica,mala moŠtanica,
moŠtaniČka,plemetinska,Čukarica,sremČica,sremČica,2006/024
mostarska,,grocka,vrČin,vrČin,
mostarska,,savski venac,beograd,beograd,
mostarska,,zemun,beograd,bg-zemun,
mostine,,grocka,ritopek,ritopek,
mostine,,grocka,zaklopaČa,zaklopaČa,
movtica,,obrenovac,urovci,urovci,
moŽdrakovaČka,,mladenovac,dubona,dubona,
mozerova,sime Šolaje,zemun,beograd,bg-zemun,2004/005
mrakoviČka,,rakovica,beograd,beograd,
mramoraČka,Školska 3 deo,Čukarica,sremČica,sremČica,2005/008
mramorska,,mladenovac,velika ivanČa,velika ivanČa,
mraoviĆa sokaČe,boŠka palkovljeviĆa,zvezdara,beograd,beograd,2004/002
mrciniŠte nova 23,,zemun,beograd,bg-batajnica,
mrciniŠte nova 28,,zemun,beograd,bg-zemun,
muČanjska,,Čukarica,peĆani,peĆani,
mucijeva ulica,,zemun,ugrinovci,ugrinovci,
mudrovo,,sopot,popoviĆ,popoviĆ,
muminovaČka,,rakovica,beograd,beograd,
murmanska,,zvezdara,beograd,beograd,2018/119
murska,,voŽdovac,beograd,beograd,
muselimaČka,,voŽdovac,ripanj,ripanj,
muŠickog,,zemun,beograd,bg-zemun,
muŠnikovska,nova 1,Čukarica,sremČica,sremČica,2005/008
musorgskog,,obrenovac,misloĐin,misloĐin,
musorgskog,altina nova 20,zemun,beograd,bg-zemun,2004/005
mustafe golubiĆa,,novi beograd,beograd,bg-n beograd,
mutapova ulica,,mladenovac,koraĆica,koraĆica,
mutapova ulica,,sopot,drlupa,drlupa,
mutapova,,vraČar,beograd,beograd,
mutimirova,,rakovica,beograd,beograd,
muziČka kolonija,,obrenovac,dren,dren (obrenovac),
nabokovljeva,smederevski put 3 prilaz,zvezdara,beograd,bg-m m lug,2004/005
nade bubniĆ,nova  8,surČin,beČmen,beČmen,2011/040
nade dimiĆ,,Čukarica,umka,umka,
nade dimiĆ,,zemun,beograd,bg-zemun,
nade naumoviĆ,,voŽdovac,beograd,beograd,
nade puriĆ prilaz 1,,zvezdara,beograd,bg-mirijevo,
nade puriĆ,,zvezdara,beograd,bg-mirijevo,
nadeŽda petroviĆ,,grocka,ritopek,ritopek,2018/119
nadeŽde obradoviĆ,,Čukarica,sremČica,sremČica,
nadeŽde petroviĆ,,barajevo,veliki borak,veliki borak,2019/067
nadeŽde petroviĆ,,Čukarica,beograd,beograd,
nadeŽde petroviĆ,,grocka,boleČ,boleČ,2018/119
nadeŽde petroviĆ,,grocka,vinČa,vinČa,
nadeŽde petroviĆ,,lazarevac,lazarevac,lazarevac,
nadeŽde petroviĆ,,sopot,sibnica,sibnica,
nadeŽde petroviĆ,sremska,surČin,dobanovci,dobanovci,2011/040
nake spasiĆ,,lazarevac,mirosaljci,mirosaljci,
nake spasiĆ,,obrenovac,urovci,urovci,
nake spasiĆ,,savski venac,beograd,beograd,
namesnika protiĆa,,savski venac,beograd,beograd,
nandora glida,,zvezdara,beograd,bg-m m lug,2018/119
narcisa,,palilula,beograd,bg-krnjaČa,2019/013
narednice bjelajac,,palilula,borČa,borČa,2019/013
naredniČka ulica,,zemun,beograd,bg-zemun,
narednika ĐorĐa cvetkoviĆa,,voŽdovac,ripanj,ripanj,2018/119
narednika dragutina radakoviĆa,,voŽdovac,beograd,bg-kumodraŽ,2018/119
narednika duŠana vuČkoviĆa,,voŽdovac,ripanj,ripanj,2018/119
narednika grujice stankoviĆa,,voŽdovac,beograd,bg-kumodraŽ,2018/119
narednika jefte arsiĆa,,voŽdovac,ripanj,ripanj,2018/119
narednika milenka bogdanoviĆa,,voŽdovac,beli potok,beli potok,2018/119
narednika milenka grujoviĆa,,voŽdovac,ripanj,ripanj,2018/119
narednika petra milojeviĆa,,voŽdovac,ripanj,ripanj,2018/119
narednika ratomira milojeviĆa,,voŽdovac,ripanj,ripanj,2018/119
narednika stevana kneŽeviĆa,,voŽdovac,ripanj,ripanj,2018/119
narednika stevana vujaklije,,voŽdovac,ripanj,ripanj,2018/119
narednika stojana puljeviĆa,,voŽdovac,ripanj,ripanj,2018/119
narodna ulica,,barajevo,boŽdarevac,boŽdarevac,2019/067
narodne omladine,,palilula,borČa,borČa,
narodne republike,,grocka,begaljica,begaljica,
